City,Date,PM2.5,PM10,NO2,CO,SO2,O3,AQI
Jorapokhar,20-04-2019,34.25,73.45,9.14,,6.77,64.38,98
Jorapokhar,21-04-2019,48.17,113.98,9.27,,10.17,31.23,99
Jorapokhar,22-04-2019,46.56,81.89,9.51,,9.66,24.09,87
Jorapokhar,23-04-2019,45.01,75.39,9.48,,9.72,14.63,84
Jorapokhar,24-04-2019,,93.85,9.77,1.8,9.91,18.78,90
Jorapokhar,25-04-2019,,70.53,9.54,1.76,6.12,20.54,101
Jorapokhar,26-04-2019,,91.32,9.73,1.87,5.88,43.9,118
Jorapokhar,27-04-2019,,113.19,9.55,1.57,3.66,108.49,190
Jorapokhar,28-04-2019,,162.53,8.5,2.01,6.14,62.28,148
Jorapokhar,29-04-2019,,233.79,7.76,2.59,14.75,53.74,175
Jorapokhar,30-04-2019,,106.54,7.57,1.74,4.95,46.06,146
Jorapokhar,01-05-2019,,60.46,7.43,1.38,5.34,42.78,101
Jorapokhar,02-05-2019,,40.09,7.72,1.48,5.85,33.32,109
Jorapokhar,03-05-2019,,44.95,7.67,1.55,4.06,30.95,100
Jorapokhar,04-05-2019,,34.07,7.38,1.52,4.37,10.79,88
Jorapokhar,05-05-2019,,61.33,7.61,1.44,4.85,18.9,102
Jorapokhar,06-05-2019,,119.83,7.73,1.66,9.49,34.54,115
Jorapokhar,07-05-2019,,154.78,7.79,2.49,14.54,105.78,184
Jorapokhar,08-05-2019,,179.52,7.6,1.91,11.02,70.79,161
Jorapokhar,09-05-2019,,191.75,7.45,1.61,13.21,66.48,173
Jorapokhar,10-05-2019,,196.25,7.55,1.88,,42.63,166
Jorapokhar,11-05-2019,,191.93,7.53,2.14,,33.06,160
Jorapokhar,12-05-2019,,153.82,7.41,2.01,,52.39,187
Jorapokhar,13-05-2019,,160.09,7.5,1.95,9.09,86.41,134
Jorapokhar,14-05-2019,,71.3,7.37,1.77,5.13,32.56,131
Jorapokhar,15-05-2019,,86.04,7.54,1.78,7.6,28.49,
Jorapokhar,16-05-2019,,49.95,7.89,1.58,10.78,10.31,90
Jorapokhar,17-05-2019,,94.92,7.79,3.52,,17.74,
Jorapokhar,18-05-2019,,94.62,7.51,2.01,15.19,28.24,102
Jorapokhar,19-05-2019,,78.92,7.63,2.46,12.82,28.8,130
Jorapokhar,20-05-2019,,71.05,7.7,1.49,5.97,55.5,154
Jorapokhar,21-05-2019,,71.57,7.72,1.66,7.69,149.33,235
Jorapokhar,22-05-2019,,60.69,7.56,1.46,5.08,65.88,148
Jorapokhar,23-05-2019,,53.47,7.43,1.58,8.18,37.38,104
Jorapokhar,24-05-2019,,61.22,7.37,1.72,5.6,43.04,112
Jorapokhar,25-05-2019,,69.58,7.6,1.77,10.06,22.52,114
Jorapokhar,26-05-2019,,,,,,,
Jorapokhar,27-05-2019,,86.47,8.09,2.84,10.09,14.59,
Jorapokhar,28-05-2019,,92.21,7.66,1.25,16.23,31.97,105
Jorapokhar,29-05-2019,,51.11,7.24,1.51,10.92,35.12,106
Jorapokhar,30-05-2019,,62.5,6.92,1.46,13.95,35.22,96
Jorapokhar,31-05-2019,,66.2,7.82,1.37,8.97,44.54,118
Jorapokhar,01-06-2019,,38.08,,1.95,29.97,34.58,
Jorapokhar,02-06-2019,,76.4,7.44,1.45,7.83,10.08,
Jorapokhar,03-06-2019,,314.52,7.32,0.66,41.38,11.61,
Jorapokhar,04-06-2019,,,,,,,
Jorapokhar,05-06-2019,,,,,,,
Jorapokhar,06-06-2019,,,,,,,
Jorapokhar,07-06-2019,,,,,,,
Jorapokhar,08-06-2019,,,,,,,
Jorapokhar,09-06-2019,,,,,,,
Jorapokhar,10-06-2019,,,,,,,
Jorapokhar,11-06-2019,,,,,,,
Jorapokhar,12-06-2019,,,,,,,
Jorapokhar,13-06-2019,,,,,,,
Jorapokhar,14-06-2019,,,,,,,
Jorapokhar,15-06-2019,,,,,,,
Jorapokhar,16-06-2019,,,,,,,
Jorapokhar,17-06-2019,,,,,,,
Jorapokhar,18-06-2019,,,,,,,
Jorapokhar,19-06-2019,,,,,,,
Jorapokhar,20-06-2019,,,,,,,
Jorapokhar,21-06-2019,,,,,,,
Jorapokhar,22-06-2019,,,,,,,
Jorapokhar,23-06-2019,,,,,,,
Jorapokhar,24-06-2019,,,,,,,
Jorapokhar,25-06-2019,,,,,,,
Jorapokhar,26-06-2019,,,,,,,
Jorapokhar,27-06-2019,,,,,,,
Jorapokhar,28-06-2019,,,,,,,
Jorapokhar,29-06-2019,,,,,,,
Jorapokhar,30-06-2019,,,,,,,
Jorapokhar,01-07-2019,,,,,,,
Jorapokhar,02-07-2019,,,,,,,
Jorapokhar,03-07-2019,,,,,,,
Jorapokhar,04-07-2019,,,,,,,
Jorapokhar,05-07-2019,,,,,,,
Jorapokhar,06-07-2019,,,,,,,
Jorapokhar,07-07-2019,,,,,,,
Jorapokhar,08-07-2019,,,,,,,
Jorapokhar,09-07-2019,,,,,,,
Jorapokhar,10-07-2019,,,,,,,
Jorapokhar,11-07-2019,,,,,,,
Jorapokhar,12-07-2019,,133.45,12.02,1.11,5.6,22.38,
Jorapokhar,13-07-2019,,25.75,8.96,1.27,4.2,6.09,82
Jorapokhar,14-07-2019,,33.74,9.03,1.24,7.83,8.69,93
Jorapokhar,15-07-2019,,40.08,8.94,1.31,4.42,12.35,85
Jorapokhar,16-07-2019,,40.2,9.14,1.54,5.96,13.48,101
Jorapokhar,17-07-2019,,45.76,9.42,1.51,6.33,44.62,107
Jorapokhar,18-07-2019,,42.62,9.46,1.91,6.67,45.29,110
Jorapokhar,19-07-2019,,34.86,9.41,1.24,5.28,15.35,87
Jorapokhar,20-07-2019,,36.28,9.34,1.27,4.72,4.59,92
Jorapokhar,21-07-2019,,28.58,8.97,1.15,4.65,5.41,80
Jorapokhar,22-07-2019,,30.11,9.12,1.39,3.66,7.2,89
Jorapokhar,23-07-2019,,26.67,9.19,1.48,4.6,4.47,98
Jorapokhar,24-07-2019,,29.38,9.64,1.58,4.9,106.24,111
Jorapokhar,25-07-2019,,37.58,9.44,1.43,5.21,83.77,134
Jorapokhar,26-07-2019,,29.45,9.43,1.68,4.69,77.08,126
Jorapokhar,27-07-2019,,24.18,9.4,1.83,4.58,62.89,136
Jorapokhar,28-07-2019,,,,,,,81
Jorapokhar,29-07-2019,,26.66,9.39,1.26,4.34,67.67,168
Jorapokhar,30-07-2019,,22.78,9.39,1.39,5.05,16.15,91
Jorapokhar,31-07-2019,,23.39,9.11,1.14,4.13,3.47,82
Jorapokhar,01-08-2019,,26.68,9.32,1.39,3.88,3.84,85
Jorapokhar,02-08-2019,,36.71,9.45,1.45,5.54,4.96,97
Jorapokhar,03-08-2019,,38.25,9.24,1.61,4.9,5.46,103
Jorapokhar,04-08-2019,,32.95,9.4,1.4,4.37,6.13,102
Jorapokhar,05-08-2019,,24.85,9.07,1.52,4.91,11.98,105
Jorapokhar,06-08-2019,,33.06,9.14,2.28,4.73,3.44,123
Jorapokhar,07-08-2019,,18.43,9.42,1.35,4.75,3.16,100
Jorapokhar,08-08-2019,,17.47,9.2,1.52,4.93,2.94,109
Jorapokhar,09-08-2019,,19.15,9.22,1.91,4.76,3.51,112
Jorapokhar,10-08-2019,,18.62,9.36,2.74,5.74,5.13,130
Jorapokhar,11-08-2019,,2.48,9.22,1.78,7.38,6.84,120
Jorapokhar,12-08-2019,,21.17,9.4,1.95,6.68,5.28,88
Jorapokhar,13-08-2019,,34.14,9.53,1.54,5.12,8.38,96
Jorapokhar,14-08-2019,,24.7,9.36,1.64,4.49,4.91,103
Jorapokhar,15-08-2019,,22.39,9.34,1.24,4.44,4.52,94
Jorapokhar,16-08-2019,,29.22,9.32,1.84,7.29,5.35,111
Jorapokhar,17-08-2019,,34.28,9.29,1.66,4.53,26.93,117
Jorapokhar,18-08-2019,,27.22,9.35,2.12,4.63,8.8,119
Jorapokhar,19-08-2019,14.18,28.89,9.33,1.56,4.74,5.9,108
Jorapokhar,20-08-2019,14,27.41,9.42,1.95,4.97,8.1,110
Jorapokhar,21-08-2019,18.63,35.77,9.52,2.28,4.52,8.36,116
Jorapokhar,22-08-2019,18,30.72,9.29,1.91,3.62,12.6,115
Jorapokhar,23-08-2019,11.4,29.06,9.47,1.96,3.75,6.79,115
Jorapokhar,24-08-2019,11,26.48,9.43,2.06,3.67,15.89,112
Jorapokhar,25-08-2019,11,22.42,9.34,1.96,3.6,29.03,155
Jorapokhar,26-08-2019,11,26.6,9.4,1.8,3.57,5.64,107
Jorapokhar,27-08-2019,11,30.25,9.24,1.9,3.51,6.07,112
Jorapokhar,28-08-2019,11,24.05,9.39,1.88,3.58,7.63,110
Jorapokhar,29-08-2019,11,34.5,9.39,2.04,3.69,6.39,113
Jorapokhar,30-08-2019,11,26.22,9.44,1.72,3.3,5.96,100
Jorapokhar,31-08-2019,11,34.68,9.5,1.96,4.62,5.44,111
Jorapokhar,01-09-2019,11,29.74,9.09,2.28,3.76,8.17,117
Jorapokhar,02-09-2019,11,37.34,9.41,2.27,3.7,7.71,122
Jorapokhar,03-09-2019,11,27.03,9.46,1.99,3.63,4.56,117
Jorapokhar,04-09-2019,11,25.63,9.42,2.14,3.74,4.25,111
Jorapokhar,05-09-2019,11,17.54,9.2,1.81,3.62,8.16,106
Jorapokhar,06-09-2019,11,22.39,9.28,1.77,3.52,40.37,110
Jorapokhar,07-09-2019,11,21.19,9.2,1.65,3.47,5.26,99
Jorapokhar,08-09-2019,11,20.58,9.48,1.72,3.99,5.93,103
Jorapokhar,09-09-2019,12.17,23.54,9.22,1.06,3.47,5.45,92
Jorapokhar,10-09-2019,15,27.46,9.24,,3.43,5.25,27
Jorapokhar,11-09-2019,15,28.62,9.21,,3.37,45.7,110
Jorapokhar,12-09-2019,15,36.2,9.33,,3.26,87.88,168
Jorapokhar,13-09-2019,15,28.54,9.29,,3.41,5.76,38
Jorapokhar,14-09-2019,15,28.1,9.25,,3.6,4.83,30
Jorapokhar,15-09-2019,15,31.77,9.19,,3.46,7.92,30
Jorapokhar,16-09-2019,15,69.54,9.25,,3.55,12.52,48
Jorapokhar,17-09-2019,16.56,24.57,9.2,,3.74,22.41,110
Jorapokhar,18-09-2019,45.2,42.67,9.4,,3.57,4.36,32
Jorapokhar,19-09-2019,50.98,44.17,9.17,,3.59,3.68,
Jorapokhar,20-09-2019,39.27,33.07,9.25,,3.8,4.77,
Jorapokhar,21-09-2019,57.3,51.6,9.14,,4.06,5.82,
Jorapokhar,22-09-2019,60.6,53.8,9.43,,4.84,9.82,
Jorapokhar,23-09-2019,53.91,70.73,9.47,,5.8,5.91,
Jorapokhar,24-09-2019,45.2,63.67,9.44,,3.86,3.29,83
Jorapokhar,25-09-2019,41.67,61.86,9.44,,3.28,3.03,74
Jorapokhar,26-09-2019,36.02,60.16,9.26,,3.51,3.13,64
Jorapokhar,27-09-2019,34.95,59.19,9.36,,3.5,7.06,60
Jorapokhar,28-09-2019,38.95,61.98,9.16,,3.5,3.61,62
Jorapokhar,29-09-2019,40.68,64.9,8.96,,3.65,3.35,66
Jorapokhar,30-09-2019,27.67,54.85,9,,3.62,8.25,59
Jorapokhar,01-10-2019,,,,,,,55
Jorapokhar,02-10-2019,,,,,,,
Jorapokhar,03-10-2019,38.01,65.62,9.11,,4.59,54.49,
Jorapokhar,04-10-2019,42.99,57.83,9.02,,4.47,18.56,70
Jorapokhar,05-10-2019,57.89,65.31,9.25,,5.05,58.6,95
Jorapokhar,06-10-2019,56.7,68.22,9.28,,4.18,19.73,102
Jorapokhar,07-10-2019,50.2,65.3,9.16,,5.27,130.43,212
Jorapokhar,08-10-2019,41.38,62.51,9,,4.73,64.11,92
Jorapokhar,09-10-2019,41.9,61.22,9.27,,5.61,,67
Jorapokhar,10-10-2019,42.01,67.7,9.23,,5.42,,71
Jorapokhar,11-10-2019,52.04,73.54,9.38,,5.48,50.65,73
Jorapokhar,12-10-2019,59.98,65.74,9.19,,5.61,41.85,93
Jorapokhar,13-10-2019,44.37,68.79,9.22,,5.42,38.53,76
Jorapokhar,14-10-2019,63.43,65.79,9.3,,8.11,45.78,
Jorapokhar,15-10-2019,79.47,73.07,9.35,,7.36,22.47,
Jorapokhar,16-10-2019,73.9,59.7,9.36,,9.02,20.84,
Jorapokhar,17-10-2019,91.02,70.56,9.34,,6.86,33.9,
Jorapokhar,18-10-2019,50.11,69.3,9.38,,6.32,21.78,84
Jorapokhar,19-10-2019,63.06,96.55,9.6,,6.42,128.86,191
Jorapokhar,20-10-2019,43.39,99.26,9.32,,5.7,75.22,144
Jorapokhar,21-10-2019,38.41,93.33,9.12,,4.59,47.6,101
Jorapokhar,22-10-2019,51.9,97.1,9.28,,6.01,49.86,92
Jorapokhar,23-10-2019,66.99,107.17,9.47,,6.65,43.48,113
Jorapokhar,24-10-2019,33.44,97.26,9.14,,4.63,52.47,103
Jorapokhar,25-10-2019,28.03,93.26,9.33,,5.04,33.36,97
Jorapokhar,26-10-2019,24.21,91.49,9.12,,4.51,17.29,90
Jorapokhar,27-10-2019,48.94,102.92,9.2,,6.24,18.68,97
Jorapokhar,28-10-2019,54.86,92.45,9.36,,6.76,21.78,98
Jorapokhar,29-10-2019,60.84,111.14,9.11,,4.92,43.44,100
Jorapokhar,30-10-2019,54.31,95.27,8.97,,4.52,93.49,126
Jorapokhar,31-10-2019,69.65,103.78,9.13,,4.86,51.53,129
Jorapokhar,01-11-2019,69.63,101.4,8.85,,4.94,26.34,136
Jorapokhar,02-11-2019,64.19,97.62,8.9,,5.2,25.54,125
Jorapokhar,03-11-2019,84.44,113.21,9.05,,4.67,26.13,140
Jorapokhar,04-11-2019,81.96,116.47,9.02,,4.43,44.71,189
Jorapokhar,05-11-2019,78.73,111.58,8.94,,4.92,35.58,155
Jorapokhar,06-11-2019,73.1,107.97,9.2,,5.36,46.57,159
Jorapokhar,07-11-2019,87.87,122.77,9.72,,6.3,96.66,173
Jorapokhar,08-11-2019,82.13,115.11,9.66,,6.06,94.89,211
Jorapokhar,09-11-2019,45.74,98.21,9.25,,5.88,70.21,117
Jorapokhar,10-11-2019,42.71,98.61,9.21,,6.06,56.02,97
Jorapokhar,11-11-2019,55.88,125.52,9.06,,5.21,50.6,104
Jorapokhar,12-11-2019,62.87,110.06,9.08,,6,71.96,118
Jorapokhar,13-11-2019,80.47,210.86,9.5,,9.44,54.55,134
Jorapokhar,14-11-2019,90.81,168.74,9.31,,22.07,59.11,216
Jorapokhar,15-11-2019,82.54,167.98,9.25,,,60.81,170
Jorapokhar,16-11-2019,81,161.63,9.28,,,62.66,178
Jorapokhar,17-11-2019,74.97,164.01,9.34,,,56.37,156
Jorapokhar,18-11-2019,95.43,176.42,9.45,,27.3,66.81,210
Jorapokhar,19-11-2019,82.1,154.23,9.41,,23.01,59.43,170
Jorapokhar,20-11-2019,100.62,183.67,9.72,,30.17,54.08,217
Jorapokhar,21-11-2019,150.71,205.88,9.51,,28.52,49.86,251
Jorapokhar,22-11-2019,,139.64,9.77,,24.34,56.69,
Jorapokhar,23-11-2019,,175.59,9.58,,23.55,54.03,
Jorapokhar,24-11-2019,126.72,223.58,9.73,,25.73,56.39,165
Jorapokhar,25-11-2019,141.93,230.44,9.81,,29.1,65.72,260
Jorapokhar,26-11-2019,123.22,250.22,9.55,,26.84,45.06,311
Jorapokhar,27-11-2019,136.04,276.18,9.56,,32.44,58.68,306
Jorapokhar,28-11-2019,110.73,283.52,9.36,,26.56,45.12,305
Jorapokhar,29-11-2019,101.64,207.3,9.42,,26.13,58.13,238
Jorapokhar,30-11-2019,86.49,188.06,8.98,,26.89,47.32,221
Jorapokhar,01-12-2019,75.02,154.86,9.06,,21.81,53.43,167
Jorapokhar,02-12-2019,78.88,160.28,9.25,,24.66,47.08,153
Jorapokhar,03-12-2019,88.18,179.12,9.37,,22.66,27.11,185
Jorapokhar,04-12-2019,91.95,185.9,9.45,,27.46,61.97,202
Jorapokhar,05-12-2019,86.48,181.81,9.3,,24.19,27.42,187
Jorapokhar,06-12-2019,97.29,200.99,9.7,,31.83,43.36,209
Jorapokhar,07-12-2019,97.86,249.96,9.52,,25.48,21.29,234
Jorapokhar,08-12-2019,104.32,241.05,9.32,,34.57,28.96,235
Jorapokhar,09-12-2019,91.18,211.02,9.5,,37.91,65.31,206
Jorapokhar,10-12-2019,96.83,220.76,9.42,,29.06,30.85,229
Jorapokhar,11-12-2019,105.64,233.43,9.53,,31.05,74.7,230
Jorapokhar,12-12-2019,114.61,245.4,9.57,,37.55,75.4,280
Jorapokhar,13-12-2019,140.04,256.39,9.66,,36.83,58.09,300
Jorapokhar,14-12-2019,96.73,182.45,9.53,,25.75,42.72,274
Jorapokhar,15-12-2019,79.29,169.59,8.89,,29.42,48,211
Jorapokhar,16-12-2019,56.64,107.38,8.84,,27.11,46.41,120
Jorapokhar,17-12-2019,60.75,95.36,8.58,,20.65,50.44,106
Jorapokhar,18-12-2019,139.78,149.78,8.9,,24.45,57.9,98
Jorapokhar,19-12-2019,63.54,139.3,9.01,,23.06,53.33,196
Jorapokhar,20-12-2019,74.1,177.59,9.13,,20.99,62.79,136
Jorapokhar,21-12-2019,69.56,218.68,9.48,,18.5,69.87,168
Jorapokhar,22-12-2019,79.04,260.27,9.34,,21.76,64.02,194
Jorapokhar,23-12-2019,93.46,297.5,9.47,,26.14,45.6,235
Jorapokhar,24-12-2019,84.61,264.4,9.48,,29.38,33.35,225
Jorapokhar,25-12-2019,74.47,240.28,9.31,,23.93,41.89,216
Jorapokhar,26-12-2019,92.56,211.8,9.35,,25.96,49.12,191
Jorapokhar,27-12-2019,79.43,178.65,9.49,,23.2,48.02,203
Jorapokhar,28-12-2019,74.85,165.24,9.54,,17.96,25.78,158
Jorapokhar,29-12-2019,63.67,170.35,9.16,,23.74,28.61,151
Jorapokhar,30-12-2019,70.97,181.4,9.11,,25.18,24.57,143
Jorapokhar,31-12-2019,79.71,219.83,9.39,,26.21,21.39,166
Jorapokhar,01-01-2020,64.59,186.03,8.87,,26.27,17.51,178
Jorapokhar,02-01-2020,61.48,140.69,8.82,,25.47,16.07,137
Jorapokhar,03-01-2020,43.86,103.69,8.95,,22.85,15.62,117
Jorapokhar,04-01-2020,53.06,138.23,9.12,,23.47,14.45,109
Jorapokhar,05-01-2020,39.78,103.93,8.47,,22.22,26.13,118
Jorapokhar,06-01-2020,53.52,162.81,8.74,,24.31,24.12,116
Jorapokhar,07-01-2020,70.22,212.13,9.22,,25.33,25.68,162
Jorapokhar,08-01-2020,84.12,263.8,9.42,,31.24,73.05,204
Jorapokhar,09-01-2020,66.1,179.78,8.87,,29.7,156.05,239
Jorapokhar,10-01-2020,47.62,129.94,8.49,,23.44,125.94,210
Jorapokhar,11-01-2020,53.03,121.55,8.7,,23.93,74.73,125
Jorapokhar,12-01-2020,50.35,127.13,8.81,,24.73,82.18,127
Jorapokhar,13-01-2020,69.44,175.52,9.11,,22.31,62.32,130
Jorapokhar,14-01-2020,80.32,237.74,9.32,,34.26,59.64,173
Jorapokhar,15-01-2020,72.55,288.08,9.42,,42.93,54.33,240
Jorapokhar,16-01-2020,75.36,269.38,9.05,,29.71,52.86,242
Jorapokhar,17-01-2020,62.11,206.68,8.79,,29.66,49.2,180
Jorapokhar,18-01-2020,59.65,182.83,8.86,,25.91,66.2,177
Jorapokhar,19-01-2020,49.58,140.68,8.41,,22.48,79.13,161
Jorapokhar,20-01-2020,46.85,110.04,8.41,,24.4,68.7,110
Jorapokhar,21-01-2020,63.67,179.88,8.96,,35.73,43.67,117
Jorapokhar,22-01-2020,80.76,254.13,9.1,,36.87,52.15,192
Jorapokhar,23-01-2020,75.46,199.88,7.96,,27.27,52.42,194
Jorapokhar,24-01-2020,49.17,135.63,6.81,,21.47,47.12,133
Jorapokhar,25-01-2020,57.58,152.25,6.76,,26.06,50.31,132
Jorapokhar,26-01-2020,48.99,156.13,6.23,,22.42,57.7,142
Jorapokhar,27-01-2020,53.16,141.78,6.29,,22.93,57.83,127
Jorapokhar,28-01-2020,75.91,319.28,6.65,,41.88,52.56,189
Jorapokhar,29-01-2020,77.89,215.07,6.2,,28.56,42.15,225
Jorapokhar,30-01-2020,73.8,207.86,6.25,,27.66,57.42,183
Jorapokhar,31-01-2020,63.95,131.69,6.97,,19.89,64.29,162
Jorapokhar,01-02-2020,65.93,146.95,7.16,,27.64,52.84,139
Jorapokhar,02-02-2020,49.91,119.47,6.69,,20.6,52.34,122
Jorapokhar,03-02-2020,52.27,151.35,6.72,,28.44,51.9,117
Jorapokhar,04-02-2020,66.67,213.44,7.01,,36.01,51.45,161
Jorapokhar,05-02-2020,62.9,193.97,6.92,,29.72,45.98,174
Jorapokhar,06-02-2020,47.42,142.64,6.82,,27.28,80.65,148
Jorapokhar,07-02-2020,74.59,194.27,6.79,,29.53,51.55,141
Jorapokhar,08-02-2020,83.58,279.62,7.04,,21.93,38.28,171
Jorapokhar,09-02-2020,,,,,,,
Jorapokhar,10-02-2020,95.63,164.12,6.94,,29.06,44.08,
Jorapokhar,11-02-2020,87.29,148.76,11.48,,24.3,34.08,188
Jorapokhar,12-02-2020,82.96,151.91,11.93,,22.22,38.16,204
Jorapokhar,13-02-2020,94.45,182.25,11.39,,31.33,43.49,155
Jorapokhar,14-02-2020,86.25,263.41,11.62,,29.16,30.43,235
Jorapokhar,15-02-2020,55.96,132.82,11.27,,27.29,37.98,140
Jorapokhar,16-02-2020,56.39,136.42,8.8,,29.53,39.74,120
Jorapokhar,17-02-2020,77.24,170.36,11.34,,25.85,36.58,139
Jorapokhar,18-02-2020,85.23,178.91,9.83,,30.97,53.2,209
Jorapokhar,19-02-2020,99.05,303.64,10.93,,43.92,41.44,230
Jorapokhar,20-02-2020,117.17,292.12,11.44,,41.98,126.98,256
Jorapokhar,21-02-2020,94.88,245.78,11.6,,43.59,77.15,269
Jorapokhar,22-02-2020,101.24,202.98,11.19,,31.13,59.73,219
Jorapokhar,23-02-2020,75.34,167.02,11.6,,39.48,53.28,184
Jorapokhar,24-02-2020,62.61,130.94,12.05,,27.51,35.73,144
Jorapokhar,25-02-2020,58.77,108.44,11.37,,21.41,47.29,116
Jorapokhar,26-02-2020,63.81,116.93,10.86,,34.39,39.42,103
Jorapokhar,27-02-2020,59.71,115.01,10.5,,27.86,37.68,124
Jorapokhar,28-02-2020,73.75,146.96,11.4,,33.57,41.91,121
Jorapokhar,29-02-2020,91.52,179.26,10.89,,38.65,41.57,180
Jorapokhar,01-03-2020,97.24,197.27,10.2,,40.11,38.66,220
Jorapokhar,02-03-2020,96.88,185.34,10.71,,37.23,36.73,217
Jorapokhar,03-03-2020,97.87,276.26,10.33,,38.72,39.38,243
Jorapokhar,04-03-2020,54.15,101.22,10.21,,27.15,36.18,155
Jorapokhar,05-03-2020,38.98,93.97,10.47,,32.29,24.88,101
Jorapokhar,06-03-2020,52.5,,9.96,,25.02,25.01,84
Jorapokhar,07-03-2020,30.3,,10.06,,25.93,22.13,
Jorapokhar,08-03-2020,,,10.08,,22.19,27.41,
Jorapokhar,09-03-2020,,,10.99,,30.05,35.74,
Jorapokhar,10-03-2020,,,12.92,,38.65,33.77,
Jorapokhar,11-03-2020,,,10.88,,36.06,25.22,
Jorapokhar,12-03-2020,,,9.7,,35.35,26.93,
Jorapokhar,13-03-2020,,,11.31,,35.88,33.49,
Jorapokhar,14-03-2020,,,12.28,,24.36,59.46,
Jorapokhar,15-03-2020,,,11.81,,32.76,23.66,
Jorapokhar,16-03-2020,91.48,227.4,11.12,2.29,32.09,38.87,
Jorapokhar,17-03-2020,43.53,117.83,11.87,2.2,31.3,83.65,146
Jorapokhar,18-03-2020,29.31,75.54,10.38,1.55,21.3,116.25,176
Jorapokhar,19-03-2020,34.74,89.55,11.78,2.04,31.52,109.15,164
Jorapokhar,20-03-2020,56.29,78.79,10.17,2.71,36.29,84.25,143
Jorapokhar,21-03-2020,95.19,106.75,9.16,3.21,41.96,49,184
Jorapokhar,22-03-2020,84.8,87.15,11.47,2.81,42.47,59.7,
Jorapokhar,23-03-2020,82.65,90.97,10.06,2.5,38.39,65.57,
Jorapokhar,24-03-2020,90.55,93,10.5,2.18,30.69,50.14,
Jorapokhar,25-03-2020,66.1,86.3,11.22,2.13,30.4,53.59,
Jorapokhar,26-03-2020,35.51,61.28,11.06,1.61,23.88,87.5,
Jorapokhar,27-03-2020,52.07,72.67,10.31,1.46,28.67,74.43,
Jorapokhar,28-03-2020,53.1,72.58,10.07,1.21,22.68,52.83,
Jorapokhar,29-03-2020,44.57,53.28,9.81,0.93,19.53,63.34,
Jorapokhar,30-03-2020,45.82,61.31,9.1,1.23,22.57,42.59,
Jorapokhar,31-03-2020,57.22,79.48,11.33,2.19,34.4,37.94,125
Jorapokhar,01-04-2020,70.65,99.85,10.4,2.55,43.45,38.22,135
Jorapokhar,02-04-2020,81.31,110.3,11.45,2.82,45.65,60.21,193
Jorapokhar,03-04-2020,54.69,99.09,11.05,1.77,26.44,47.47,123
Jorapokhar,04-04-2020,71.96,119.98,10.37,2.58,41.63,94.05,148
Jorapokhar,05-04-2020,55.22,105.92,11.64,2.6,43.76,93.32,175
Jorapokhar,06-04-2020,60.45,92.36,11.44,1.83,25.33,47.29,115
Jorapokhar,07-04-2020,79.89,119.5,10.92,2.51,40.62,37.51,144
Jorapokhar,08-04-2020,57.34,113.38,11.01,1.46,28.34,48.77,133
Jorapokhar,09-04-2020,44.65,92,11.28,1.58,27.59,41.2,105
Jorapokhar,10-04-2020,77.66,127.19,10.87,2.17,43.13,42.21,124
Jorapokhar,11-04-2020,71.54,125.82,11.36,2.11,35.49,51.66,166
Jorapokhar,12-04-2020,59.27,122.07,11.72,1.88,39.72,67.58,124
Jorapokhar,13-04-2020,52.56,124.78,11.74,2.14,36.92,52.75,119
Jorapokhar,14-04-2020,50.88,124.47,12.02,2.16,40.52,38.96,118
Jorapokhar,15-04-2020,46.85,118.68,11.38,1.75,30.5,28.91,113
Jorapokhar,16-04-2020,27.64,107.72,11.39,1.54,27.58,64.06,124
Jorapokhar,17-04-2020,40.6,118.49,10.88,2,32.84,74.26,157
Jorapokhar,18-04-2020,43.36,128.92,11.27,2,34.6,,117
Jorapokhar,19-04-2020,28.27,106.17,,1.52,27.94,,110
Jorapokhar,20-04-2020,24.83,109.11,10.58,1.56,30.78,,106
Jorapokhar,21-04-2020,19.18,85.11,11.56,1.8,28.86,,103
Jorapokhar,22-04-2020,14.36,94.42,11.26,1.63,23.62,,92
Jorapokhar,23-04-2020,28.23,110.15,12.12,2.28,33.81,20.06,120
Jorapokhar,24-04-2020,16.54,92.89,11.98,1.21,27.12,34.41,101
Jorapokhar,25-04-2020,13.14,87.6,11.62,1.27,30.24,27.14,95
Jorapokhar,26-04-2020,20.29,94.54,10.96,1.27,28.94,24.34,100
Jorapokhar,27-04-2020,20.39,95.32,10.38,0.98,25.71,27.77,94
Jorapokhar,28-04-2020,11.75,88.68,11.8,0.88,23.4,25.26,92
Jorapokhar,29-04-2020,18.84,98.46,10.59,0.87,28.11,27.76,92
Jorapokhar,30-04-2020,40.24,113.36,10.16,0.96,35.18,29,104
Jorapokhar,01-05-2020,38.03,99.9,10.11,0.77,24.16,33.27,107
Jorapokhar,02-05-2020,27.08,87.66,10.59,0.87,21.94,37.92,98
Jorapokhar,03-05-2020,32.4,98.09,10.88,1.27,23.11,50.53,102
Jorapokhar,04-05-2020,34.5,119.93,9.92,1.28,26.23,55.16,112
Jorapokhar,05-05-2020,27.08,139.89,10.12,1.45,25.22,87.88,172
Jorapokhar,06-05-2020,10.04,122.4,10.25,1.48,25.86,37.08,121
Jorapokhar,07-05-2020,18.7,128.72,10.27,1.43,24.44,40.96,121
Jorapokhar,08-05-2020,31.7,104.75,9.84,1.28,28.43,34.78,123
